Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
Salesforce Developer,Associate Salesforce Developer,Virtusa,https://topjobs.lk/sl-jobs/salesforce-developer-569525,BSc in Information Technology,"['Lightning Web Components', 'Apex', 'Salesforce', 'Integration', 'SOQL', 'Git']"
Salesforce Developer,Associate Salesforce Developer,LSEG,https://linkedin.com/jobs/sl-jobs/salesforce-developer-457853,Not Specified / Equivalent Experience,"['Visualforce', 'REST API', 'SOQL', 'CRM']"
Salesforce Developer,Senior Salesforce Developer Specialist,SLT-Mobitel,https://rooster.jobs/sl-jobs/salesforce-developer-635603,BSc (Hons) in Software Engineering,"['Visualforce', 'Salesforce', 'REST API', 'Lightning Web Components', 'CRM']"
Salesforce Developer,Salesforce Developer Consultant,Virtusa,https://linkedin.com/jobs/sl-jobs/salesforce-developer-675907,BSc (Hons) in Computer Science,"['Integration', 'CRM', 'REST API', 'Lightning Web Components', 'Git']"
Salesforce Developer,Salesforce Developer Analyst,WSO2,https://rooster.jobs/sl-jobs/salesforce-developer-146007,BSc (Hons) in Computer Science,"['Git', 'Lightning Web Components', 'Salesforce', 'Integration', 'CRM']"
Salesforce Developer,Lead Salesforce Developer Engineer,HCL Tech Sri Lanka,https://linkedin.com/jobs/sl-jobs/salesforce-developer-446751,BSc (Hons) in Software Engineering,"['Lightning Web Components', 'Git', 'SOQL', 'Visualforce', 'Integration']"
Salesforce Developer,Junior Salesforce Developer Associate,MAS Holdings,https://topjobs.lk/sl-jobs/salesforce-developer-374882,BSc (Hons) in Software Engineering,"['SOQL', 'Agile', 'Lightning Web Components', 'CRM', 'Salesforce', 'Visualforce', 'Apex']"
Salesforce Developer,Junior Salesforce Developer Associate,Dialog Axiata,https://topjobs.lk/sl-jobs/salesforce-developer-800088,Not Specified / Equivalent Experience,"['Salesforce', 'Integration', 'Apex', 'Agile', 'Git']"
Salesforce Developer,Lead Salesforce Developer Engineer,Hatton National Bank,https://rooster.jobs/sl-jobs/salesforce-developer-173320,BSc (Hons) in Computer Science,"['Integration', 'Salesforce', 'Git', 'REST API', 'Apex', 'Lightning Web Components']"
Salesforce Developer,Associate Salesforce Developer,Mitra Innovation,https://rooster.jobs/sl-jobs/salesforce-developer-646557,BSc (Hons) in Computer Science,"['SOQL', 'Lightning Web Components', 'Integration', 'REST API', 'Agile', 'Salesforce', 'Visualforce']"
Salesforce Developer,Lead Salesforce Developer Engineer,CodeGen,https://linkedin.com/jobs/sl-jobs/salesforce-developer-154834,BSc (Hons) in Computer Science,"['Lightning Web Components', 'REST API', 'Salesforce', 'Visualforce', 'CRM', 'SOQL', 'Integration', 'Agile']"
Salesforce Developer,Enterprise Salesforce Developer Architect,99x,https://topjobs.lk/sl-jobs/salesforce-developer-371062,BSc in Information Technology,"['Git', 'SOQL', 'Lightning Web Components', 'Apex', 'Integration']"
Salesforce Developer,Salesforce Developer Analyst,LSEG,https://topjobs.lk/sl-jobs/salesforce-developer-110202,BSc (Hons) in Computer Science,"['Git', 'SOQL', 'REST API', 'Apex']"
Salesforce Developer,Principal Salesforce Developer Developer,MillenniumIT ESP,https://rooster.jobs/sl-jobs/salesforce-developer-275043,BSc (Hons) in Computer Science,"['Salesforce', 'CRM', 'REST API', 'Lightning Web Components', 'SOQL']"
Salesforce Developer,Junior Salesforce Developer Associate,Axiata Digital Labs,https://rooster.jobs/sl-jobs/salesforce-developer-749292,BSc (Hons) in Computer Science,"['Agile', 'Salesforce', 'Lightning Web Components', 'SOQL', 'Integration', 'REST API']"
Salesforce Developer,Principal Salesforce Developer Developer,WSO2,https://linkedin.com/jobs/sl-jobs/salesforce-developer-105004,BSc (Hons) in Software Engineering,"['Agile', 'SOQL', 'Apex', 'Git', 'Integration']"
Salesforce Developer,Salesforce Developer Consultant,LSEG,https://linkedin.com/jobs/sl-jobs/salesforce-developer-257829,BSc in Information Technology,"['REST API', 'Apex', 'Git', 'Visualforce', 'Salesforce', 'Integration', 'SOQL', 'Agile']"
Salesforce Developer,Salesforce Developer,John Keells IT,https://linkedin.com/jobs/sl-jobs/salesforce-developer-941786,BSc (Hons) in Computer Science,"['Lightning Web Components', 'SOQL', 'CRM', 'Visualforce', 'Salesforce', 'Integration', 'REST API']"
Salesforce Developer,Salesforce Developer,Mitra Innovation,https://topjobs.lk/sl-jobs/salesforce-developer-767609,BSc in Information Technology,"['SOQL', 'Agile', 'CRM', 'Apex', 'Lightning Web Components', 'REST API', 'Integration', 'Salesforce']"
Salesforce Developer,Salesforce Developer Consultant,MillenniumIT ESP,https://rooster.jobs/sl-jobs/salesforce-developer-145730,BSc (Hons) in Computer Science,"['CRM', 'Agile', 'Visualforce', 'Salesforce', 'SOQL', 'Git', 'Apex', 'Integration']"
Salesforce Developer,Salesforce Developer Consultant,MillenniumIT ESP,https://topjobs.lk/sl-jobs/salesforce-developer-392274,BSc in Information Technology,"['Visualforce', 'CRM', 'REST API', 'Apex', 'Integration']"
Salesforce Developer,Lead Salesforce Developer Engineer,Sampath Bank,https://rooster.jobs/sl-jobs/salesforce-developer-500958,BSc in Information Technology,"['Integration', 'Salesforce', 'Agile', 'Git', 'Apex']"
Salesforce Developer,Associate Salesforce Developer,Virtusa,https://topjobs.lk/sl-jobs/salesforce-developer-743526,BSc in Information Technology,"['CRM', 'Apex', 'Git', 'Lightning Web Components', 'SOQL', 'Salesforce', 'Visualforce']"
Salesforce Developer,Senior Salesforce Developer Specialist,Pearson Lanka,https://rooster.jobs/sl-jobs/salesforce-developer-488426,BSc (Hons) in Computer Science,"['Git', 'Apex', 'Salesforce', 'Lightning Web Components', 'CRM', 'Visualforce', 'SOQL', 'REST API']"
Salesforce Developer,Enterprise Salesforce Developer Architect,Creative Software,https://topjobs.lk/sl-jobs/salesforce-developer-378098,BSc in Information Technology,"['Visualforce', 'REST API', 'Git', 'Apex']"
Salesforce Developer,Salesforce Developer,IFS,https://topjobs.lk/sl-jobs/salesforce-developer-186269,BSc (Hons) in Computer Science,"['Lightning Web Components', 'CRM', 'SOQL', 'Agile']"
Salesforce Developer,Associate Salesforce Developer,MAS Holdings,https://topjobs.lk/sl-jobs/salesforce-developer-561720,BSc (Hons) in Software Engineering,"['Git', 'REST API', 'Apex', 'Lightning Web Components', 'Salesforce', 'CRM']"
Salesforce Developer,Salesforce Developer Consultant,HNB,https://linkedin.com/jobs/sl-jobs/salesforce-developer-333351,BSc (Hons) in Software Engineering,"['Salesforce', 'Integration', 'REST API', 'Apex', 'Visualforce']"
Salesforce Developer,Salesforce Developer,Virtusa,https://topjobs.lk/sl-jobs/salesforce-developer-804920,BSc (Hons) in Software Engineering,"['Git', 'REST API', 'CRM', 'Agile', 'Integration', 'Apex', 'Salesforce', 'SOQL']"
Salesforce Developer,Lead Salesforce Developer Engineer,John Keells IT,https://topjobs.lk/sl-jobs/salesforce-developer-804218,BSc (Hons) in Computer Science,"['Integration', 'Salesforce', 'CRM', 'Lightning Web Components']"
Salesforce Developer,Salesforce Developer Consultant,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/salesforce-developer-536498,BSc (Hons) in Computer Science,"['Git', 'Apex', 'SOQL', 'Salesforce', 'REST API', 'Agile']"
Salesforce Developer,Salesforce Developer Analyst,CodeGen,https://linkedin.com/jobs/sl-jobs/salesforce-developer-982196,BSc in Information Technology,"['SOQL', 'Integration', 'Agile', 'Git', 'Lightning Web Components', 'Apex', 'CRM', 'Salesforce']"
Salesforce Developer,Salesforce Developer Consultant,IFS,https://rooster.jobs/sl-jobs/salesforce-developer-395548,BSc in Information Technology,"['Visualforce', 'REST API', 'Agile', 'Git', 'CRM', 'Integration']"
Salesforce Developer,Principal Salesforce Developer Developer,Zone24x7,https://topjobs.lk/sl-jobs/salesforce-developer-447044,BSc in Information Technology,"['Visualforce', 'Apex', 'Integration', 'SOQL', 'REST API', 'Salesforce', 'Git']"
Salesforce Developer,Junior Salesforce Developer Associate,Creative Software,https://topjobs.lk/sl-jobs/salesforce-developer-198969,BSc (Hons) in Computer Science,"['Lightning Web Components', 'Salesforce', 'Visualforce', 'Git']"
QA Automation Engineer,Associate QA Automation Engineer,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/qa-automation-engineer-450833,BSc (Hons) in Software Engineering,"['Jira', 'Manual Testing', 'Cypress', 'REST API', 'TestNG']"
QA Automation Engineer,Junior QA Automation Engineer Associate,Zone24x7,https://topjobs.lk/sl-jobs/qa-automation-engineer-513067,BSc in Information Technology,"['Selenium', 'Playwright', 'Java', 'Agile', 'CI/CD', 'Python', 'REST API']"
QA Automation Engineer,Junior QA Automation Engineer Associate,Octave (John Keells Group),https://topjobs.lk/sl-jobs/qa-automation-engineer-648900,BSc in Information Technology,"['Java', 'Cypress', 'Playwright', 'REST API', 'Agile', 'Jira']"
QA Automation Engineer,QA Automation Engineer Consultant,MAS Holdings,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-703012,BSc in Information Technology,"['Jira', 'Cypress', 'Postman', 'Java', 'Playwright', 'Test Automation', 'Manual Testing', 'TestNG']"
QA Automation Engineer,Principal QA Automation Engineer Developer,Hatton National Bank,https://topjobs.lk/sl-jobs/qa-automation-engineer-554638,BSc in Information Technology,"['Manual Testing', 'Playwright', 'Test Automation', 'Selenium']"
QA Automation Engineer,QA Automation Engineer,Brandix,https://rooster.jobs/sl-jobs/qa-automation-engineer-388115,BSc (Hons) in Software Engineering,"['Cypress', 'Manual Testing', 'TestNG', 'Python']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,IFS,https://rooster.jobs/sl-jobs/qa-automation-engineer-454685,BSc (Hons) in Computer Science,"['Jira', 'Agile', 'Test Automation', 'Java', 'Manual Testing']"
QA Automation Engineer,QA Automation Engineer Analyst,John Keells IT,https://rooster.jobs/sl-jobs/qa-automation-engineer-442835,Not Specified / Equivalent Experience,"['CI/CD', 'TestNG', 'Selenium', 'Cypress', 'Postman', 'Playwright', 'Python', 'REST API']"
QA Automation Engineer,Principal QA Automation Engineer Developer,Hatton National Bank,https://topjobs.lk/sl-jobs/qa-automation-engineer-523863,Not Specified / Equivalent Experience,"['Postman', 'Java', 'Playwright', 'Jira']"
QA Automation Engineer,Enterprise QA Automation Engineer Architect,LSEG,https://topjobs.lk/sl-jobs/qa-automation-engineer-717837,Not Specified / Equivalent Experience,"['Java', 'REST API', 'Test Automation', 'TestNG']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,Axiata Digital Labs,https://topjobs.lk/sl-jobs/qa-automation-engineer-583181,BSc (Hons) in Software Engineering,"['Test Automation', 'Agile', 'Manual Testing', 'REST API', 'Cypress', 'Selenium']"
QA Automation Engineer,Principal QA Automation Engineer Developer,Virtusa,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-820741,BSc (Hons) in Software Engineering,"['Python', 'Cypress', 'REST API', 'Agile', 'CI/CD', 'Playwright', 'Java']"
QA Automation Engineer,QA Automation Engineer,Hatton National Bank,https://topjobs.lk/sl-jobs/qa-automation-engineer-855941,BSc (Hons) in Software Engineering,"['Test Automation', 'Playwright', 'Java', 'Jira']"
QA Automation Engineer,QA Automation Engineer Consultant,SLT-Mobitel,https://rooster.jobs/sl-jobs/qa-automation-engineer-491948,BSc in Information Technology,"['Java', 'Python', 'Cypress', 'TestNG', 'Manual Testing', 'Jira', 'Postman', 'Playwright']"
QA Automation Engineer,QA Automation Engineer,Creative Software,https://rooster.jobs/sl-jobs/qa-automation-engineer-531352,BSc in Information Technology,"['Selenium', 'TestNG', 'Jira', 'Python', 'Postman', 'Manual Testing']"
QA Automation Engineer,Enterprise QA Automation Engineer Architect,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-448682,BSc (Hons) in Computer Science,"['CI/CD', 'REST API', 'Manual Testing', 'Jira', 'Selenium']"
QA Automation Engineer,QA Automation Engineer Analyst,Creative Software,https://rooster.jobs/sl-jobs/qa-automation-engineer-185659,BSc (Hons) in Software Engineering,"['Java', 'Selenium', 'Playwright', 'REST API', 'CI/CD', 'Manual Testing', 'Agile', 'Test Automation']"
QA Automation Engineer,QA Automation Engineer,Pearson Lanka,https://rooster.jobs/sl-jobs/qa-automation-engineer-766817,BSc (Hons) in Computer Science,"['Cypress', 'CI/CD', 'Test Automation', 'Python', 'Manual Testing', 'Agile', 'REST API', 'Selenium']"
QA Automation Engineer,Senior QA Automation Engineer Specialist,Mitra Innovation,https://rooster.jobs/sl-jobs/qa-automation-engineer-595521,BSc in Information Technology,"['Jira', 'TestNG', 'Selenium', 'Cypress', 'REST API']"
QA Automation Engineer,Enterprise QA Automation Engineer Architect,MillenniumIT ESP,https://topjobs.lk/sl-jobs/qa-automation-engineer-370738,BSc in Information Technology,"['Java', 'Agile', 'Playwright', 'TestNG', 'Selenium', 'Postman', 'Python']"
QA Automation Engineer,Senior QA Automation Engineer Specialist,SLT-Mobitel,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-249185,BSc (Hons) in Software Engineering,"['REST API', 'TestNG', 'CI/CD', 'Java']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,99x,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-933478,BSc in Information Technology,"['Agile', 'Playwright', 'TestNG', 'Test Automation', 'Postman', 'Manual Testing']"
QA Automation Engineer,Senior QA Automation Engineer Specialist,John Keells IT,https://rooster.jobs/sl-jobs/qa-automation-engineer-448437,BSc (Hons) in Computer Science,"['Manual Testing', 'Jira', 'Agile', 'Test Automation', 'Python', 'Postman', 'TestNG']"
QA Automation Engineer,QA Automation Engineer,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-915222,BSc in Information Technology,"['Jira', 'Agile', 'Selenium', 'TestNG', 'Java']"
QA Automation Engineer,Junior QA Automation Engineer Associate,LSEG,https://rooster.jobs/sl-jobs/qa-automation-engineer-350212,BSc (Hons) in Software Engineering,"['Java', 'CI/CD', 'Python', 'Test Automation', 'REST API', 'Agile']"
QA Automation Engineer,Principal QA Automation Engineer Developer,SLT-Mobitel,https://rooster.jobs/sl-jobs/qa-automation-engineer-605949,BSc in Information Technology,"['Agile', 'Java', 'Test Automation', 'TestNG', 'Playwright', 'Manual Testing', 'Postman']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,Commercial Bank,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-970510,BSc in Information Technology,"['Postman', 'Cypress', 'TestNG', 'CI/CD', 'Jira', 'Python']"
QA Automation Engineer,QA Automation Engineer Analyst,IFS,https://topjobs.lk/sl-jobs/qa-automation-engineer-775576,Not Specified / Equivalent Experience,"['Agile', 'Python', 'REST API', 'Java', 'CI/CD', 'Jira']"
QA Automation Engineer,Associate QA Automation Engineer,Commercial Bank,https://rooster.jobs/sl-jobs/qa-automation-engineer-571178,BSc (Hons) in Software Engineering,"['REST API', 'Agile', 'Python', 'Test Automation']"
QA Automation Engineer,Principal QA Automation Engineer Developer,John Keells IT,https://topjobs.lk/sl-jobs/qa-automation-engineer-791238,BSc in Information Technology,"['Test Automation', 'Agile', 'Java', 'Selenium', 'Manual Testing']"
QA Automation Engineer,Principal QA Automation Engineer Developer,Octave (John Keells Group),https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-404159,BSc (Hons) in Computer Science,"['REST API', 'Postman', 'Python', 'Jira', 'Test Automation']"
QA Automation Engineer,QA Automation Engineer Consultant,WSO2,https://topjobs.lk/sl-jobs/qa-automation-engineer-345010,BSc (Hons) in Software Engineering,"['Manual Testing', 'Cypress', 'Python', 'Playwright', 'Selenium']"
QA Automation Engineer,QA Automation Engineer,SLT-Mobitel,https://topjobs.lk/sl-jobs/qa-automation-engineer-752044,BSc in Information Technology,"['Jira', 'Manual Testing', 'TestNG', 'REST API', 'Playwright', 'CI/CD', 'Java', 'Cypress']"
QA Automation Engineer,Associate QA Automation Engineer,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-525929,BSc in Information Technology,"['Manual Testing', 'Postman', 'Agile', 'Selenium', 'REST API', 'Jira', 'Java', 'CI/CD']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,SLT-Mobitel,https://rooster.jobs/sl-jobs/qa-automation-engineer-166436,BSc (Hons) in Software Engineering,"['Cypress', 'Jira', 'Playwright', 'Test Automation', 'Java', 'Selenium', 'CI/CD', 'Python']"
QA Automation Engineer,QA Automation Engineer Consultant,99x,https://topjobs.lk/sl-jobs/qa-automation-engineer-411676,BSc (Hons) in Computer Science,"['CI/CD', 'Jira', 'Python', 'Agile', 'Cypress', 'Manual Testing', 'Java']"
QA Automation Engineer,Lead QA Automation Engineer Engineer,Mitra Innovation,https://linkedin.com/jobs/sl-jobs/qa-automation-engineer-751004,BSc in Information Technology,"['Agile', 'Manual Testing', 'Jira', 'TestNG']"
QA Automation Engineer,QA Automation Engineer,LSEG,https://topjobs.lk/sl-jobs/qa-automation-engineer-282450,BSc (Hons) in Computer Science,"['Playwright', 'Cypress', 'Jira', 'Agile', 'Python', 'CI/CD', 'Manual Testing']"
ERP Consultant,Associate ERP Consultant,Pearson Lanka,https://rooster.jobs/sl-jobs/erp-consultant-178800,BSc in Information Technology,"['SQL', 'Business Process Modeling', 'Supply Chain Management', 'Requirements Gathering', 'Financial Reporting', 'SAP', 'Microsoft Dynamics', 'IFS']"
ERP Consultant,Principal ERP Consultant Developer,Dialog Axiata,https://rooster.jobs/sl-jobs/erp-consultant-988820,Not Specified / Equivalent Experience,"['Business Process Modeling', 'Financial Reporting', 'Microsoft Dynamics', 'SQL', 'ERP', 'Integration', 'IFS', 'Supply Chain Management']"
ERP Consultant,ERP Consultant,CodeGen,https://rooster.jobs/sl-jobs/erp-consultant-600292,Not Specified / Equivalent Experience,"['IFS', 'Supply Chain Management', 'Business Process Modeling', 'Microsoft Dynamics', 'SAP', 'Requirements Gathering']"
ERP Consultant,ERP Consultant Consultant,WSO2,https://rooster.jobs/sl-jobs/erp-consultant-847979,CIMA/ACCA/CA Qualified,"['Business Process Modeling', 'Requirements Gathering', 'Financial Reporting', 'ERP', 'Supply Chain Management', 'SAP']"
ERP Consultant,Senior ERP Consultant Specialist,Virtusa,https://rooster.jobs/sl-jobs/erp-consultant-422368,CIMA/ACCA/CA Qualified,"['Financial Reporting', 'SAP', 'Requirements Gathering', 'Microsoft Dynamics']"
ERP Consultant,Lead ERP Consultant Engineer,IFS,https://rooster.jobs/sl-jobs/erp-consultant-731071,BSc in Business Information Systems (BIS),"['Supply Chain Management', 'Business Process Modeling', 'ERP', 'SQL', 'SAP', 'Financial Reporting', 'IFS', 'Integration']"
ERP Consultant,Principal ERP Consultant Developer,MAS Holdings,https://topjobs.lk/sl-jobs/erp-consultant-679598,BSc in Information Technology,"['Integration', 'SQL', 'ERP', 'Financial Reporting']"
ERP Consultant,Junior ERP Consultant Associate,LSEG,https://rooster.jobs/sl-jobs/erp-consultant-303014,BSc in Business Information Systems (BIS),"['Microsoft Dynamics', 'Requirements Gathering', 'Supply Chain Management', 'Business Process Modeling', 'ERP', 'Financial Reporting', 'SQL', 'Integration']"
ERP Consultant,Junior ERP Consultant Associate,Sysco LABS,https://linkedin.com/jobs/sl-jobs/erp-consultant-731309,CIMA/ACCA/CA Qualified,"['Integration', 'Microsoft Dynamics', 'ERP', 'SAP', 'Financial Reporting']"
ERP Consultant,ERP Consultant,John Keells IT,https://rooster.jobs/sl-jobs/erp-consultant-435000,BSc in Information Technology,"['Financial Reporting', 'SQL', 'IFS', 'ERP', 'Business Process Modeling', 'Requirements Gathering']"
ERP Consultant,Lead ERP Consultant Engineer,LSEG,https://rooster.jobs/sl-jobs/erp-consultant-447317,Not Specified / Equivalent Experience,"['ERP', 'Microsoft Dynamics', 'Supply Chain Management', 'SAP']"
ERP Consultant,Lead ERP Consultant Engineer,WSO2,https://linkedin.com/jobs/sl-jobs/erp-consultant-372243,BSc in Business Information Systems (BIS),"['Supply Chain Management', 'Microsoft Dynamics', 'SAP', 'ERP', 'Financial Reporting', 'Requirements Gathering', 'SQL']"
ERP Consultant,ERP Consultant Consultant,WSO2,https://topjobs.lk/sl-jobs/erp-consultant-635521,Not Specified / Equivalent Experience,"['Business Process Modeling', 'Microsoft Dynamics', 'Financial Reporting', 'Supply Chain Management', 'IFS', 'SAP', 'Requirements Gathering', 'SQL']"
ERP Consultant,Associate ERP Consultant,Mitra Innovation,https://rooster.jobs/sl-jobs/erp-consultant-355779,Not Specified / Equivalent Experience,"['Supply Chain Management', 'Microsoft Dynamics', 'SAP', 'SQL', 'Business Process Modeling', 'ERP', 'Integration', 'Requirements Gathering']"
ERP Consultant,ERP Consultant Analyst,Zone24x7,https://linkedin.com/jobs/sl-jobs/erp-consultant-995989,CIMA/ACCA/CA Qualified,"['SQL', 'IFS', 'Requirements Gathering', 'Microsoft Dynamics']"
ERP Consultant,Principal ERP Consultant Developer,HNB,https://rooster.jobs/sl-jobs/erp-consultant-384645,Master's in Business Administration (MBA),"['ERP', 'Microsoft Dynamics', 'IFS', 'SAP']"
ERP Consultant,Associate ERP Consultant,Mitra Innovation,https://topjobs.lk/sl-jobs/erp-consultant-558453,BSc in Information Technology,"['ERP', 'Financial Reporting', 'Supply Chain Management', 'Business Process Modeling', 'SQL']"
ERP Consultant,Enterprise ERP Consultant Architect,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/erp-consultant-203223,BSc in Business Information Systems (BIS),"['Integration', 'Requirements Gathering', 'ERP', 'Microsoft Dynamics']"
ERP Consultant,Principal ERP Consultant Developer,LSEG,https://topjobs.lk/sl-jobs/erp-consultant-511352,Not Specified / Equivalent Experience,"['Business Process Modeling', 'Financial Reporting', 'SAP', 'Microsoft Dynamics', 'Supply Chain Management', 'Requirements Gathering', 'SQL']"
ERP Consultant,Senior ERP Consultant Specialist,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/erp-consultant-786090,BSc in Information Technology,"['ERP', 'SAP', 'Financial Reporting', 'Requirements Gathering', 'SQL', 'Business Process Modeling', 'Microsoft Dynamics', 'IFS']"
ERP Consultant,Associate ERP Consultant,Axiata Digital Labs,https://rooster.jobs/sl-jobs/erp-consultant-829807,CIMA/ACCA/CA Qualified,"['IFS', 'Microsoft Dynamics', 'Requirements Gathering', 'Integration', 'SAP']"
ERP Consultant,Principal ERP Consultant Developer,Pearson Lanka,https://linkedin.com/jobs/sl-jobs/erp-consultant-308446,BSc in Business Information Systems (BIS),"['Business Process Modeling', 'Integration', 'ERP', 'Supply Chain Management', 'Microsoft Dynamics', 'Requirements Gathering']"
ERP Consultant,Enterprise ERP Consultant Architect,Virtusa,https://rooster.jobs/sl-jobs/erp-consultant-224967,BSc in Business Information Systems (BIS),"['Requirements Gathering', 'Financial Reporting', 'Integration', 'Business Process Modeling']"
ERP Consultant,Principal ERP Consultant Developer,Axiata Digital Labs,https://linkedin.com/jobs/sl-jobs/erp-consultant-756229,BSc in Business Information Systems (BIS),"['Business Process Modeling', 'Financial Reporting', 'Integration', 'IFS', 'Microsoft Dynamics', 'Supply Chain Management', 'SQL', 'ERP']"
ERP Consultant,Principal ERP Consultant Developer,Virtusa,https://topjobs.lk/sl-jobs/erp-consultant-335520,Not Specified / Equivalent Experience,"['Microsoft Dynamics', 'SAP', 'Business Process Modeling', 'Financial Reporting', 'Supply Chain Management', 'Requirements Gathering', 'Integration']"
ERP Consultant,ERP Consultant,John Keells IT,https://linkedin.com/jobs/sl-jobs/erp-consultant-751742,Not Specified / Equivalent Experience,"['IFS', 'ERP', 'Requirements Gathering', 'SAP', 'Microsoft Dynamics', 'Integration', 'Supply Chain Management']"
ERP Consultant,Lead ERP Consultant Engineer,LSEG,https://rooster.jobs/sl-jobs/erp-consultant-586877,Master's in Business Administration (MBA),"['SQL', 'Financial Reporting', 'SAP', 'Business Process Modeling', 'Supply Chain Management', 'ERP', 'Microsoft Dynamics']"
ERP Consultant,Junior ERP Consultant Associate,HNB,https://linkedin.com/jobs/sl-jobs/erp-consultant-203032,Master's in Business Administration (MBA),"['Microsoft Dynamics', 'Business Process Modeling', 'SAP', 'IFS', 'Financial Reporting']"
ERP Consultant,ERP Consultant Analyst,99x,https://linkedin.com/jobs/sl-jobs/erp-consultant-689118,BSc in Business Information Systems (BIS),"['IFS', 'SAP', 'SQL', 'Financial Reporting', 'Integration']"
ERP Consultant,Senior ERP Consultant Specialist,IFS,https://rooster.jobs/sl-jobs/erp-consultant-270805,BSc in Information Technology,"['Integration', 'Business Process Modeling', 'SAP', 'Supply Chain Management', 'Financial Reporting', 'Requirements Gathering']"
ERP Consultant,ERP Consultant Analyst,99x,https://topjobs.lk/sl-jobs/erp-consultant-746293,BSc in Information Technology,"['Supply Chain Management', 'SAP', 'Integration', 'Microsoft Dynamics']"
ERP Consultant,Principal ERP Consultant Developer,LSEG,https://topjobs.lk/sl-jobs/erp-consultant-396609,CIMA/ACCA/CA Qualified,"['SQL', 'SAP', 'Requirements Gathering', 'ERP', 'Financial Reporting', 'Business Process Modeling', 'Integration']"
ERP Consultant,Associate ERP Consultant,John Keells IT,https://rooster.jobs/sl-jobs/erp-consultant-431686,Master's in Business Administration (MBA),"['Integration', 'Requirements Gathering', 'Supply Chain Management', 'SQL', 'Microsoft Dynamics', 'Business Process Modeling', 'ERP']"
ERP Consultant,ERP Consultant Consultant,Dialog Axiata,https://linkedin.com/jobs/sl-jobs/erp-consultant-879598,BSc in Information Technology,"['Microsoft Dynamics', 'Supply Chain Management', 'Requirements Gathering', 'Integration', 'Business Process Modeling', 'SQL', 'Financial Reporting']"
ERP Consultant,ERP Consultant Consultant,Octave (John Keells Group),https://rooster.jobs/sl-jobs/erp-consultant-858670,CIMA/ACCA/CA Qualified,"['SQL', 'SAP', 'Business Process Modeling', 'Integration', 'Microsoft Dynamics', 'IFS', 'Financial Reporting']"
ERP Consultant,Associate ERP Consultant,MillenniumIT ESP,https://linkedin.com/jobs/sl-jobs/erp-consultant-695839,Master's in Business Administration (MBA),"['IFS', 'Integration', 'ERP', 'SQL', 'Business Process Modeling']"
ERP Consultant,ERP Consultant Analyst,Sysco LABS,https://topjobs.lk/sl-jobs/erp-consultant-508472,CIMA/ACCA/CA Qualified,"['Integration', 'ERP', 'Supply Chain Management', 'SAP', 'Financial Reporting']"
ERP Consultant,ERP Consultant,HCL Tech Sri Lanka,https://topjobs.lk/sl-jobs/erp-consultant-780781,Master's in Business Administration (MBA),"['SAP', 'Supply Chain Management', 'ERP', 'Requirements Gathering', 'IFS', 'Business Process Modeling']"
FinTech Software Engineer,Lead FinTech Software Engineer Engineer,John Keells IT,https://topjobs.lk/sl-jobs/fintech-software-engineer-491382,BSc (Hons) in Computer Science,"['Docker', 'Security', 'ISO 8583', 'Go', 'Spring Boot', 'Cryptography', 'Microservices']"
FinTech Software Engineer,FinTech Software Engineer Consultant,Sysco LABS,https://topjobs.lk/sl-jobs/fintech-software-engineer-877566,Not Specified / Equivalent Experience,"['Docker', 'Java', 'Go', 'Payment Gateways', 'Kafka', 'Microservices']"
FinTech Software Engineer,Principal FinTech Software Engineer Developer,John Keells IT,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-736948,BSc (Hons) in Computer Science,"['High Concurrency', 'Microservices', 'Cryptography', 'PostgreSQL', 'Go', 'Java', 'Spring Boot', 'Payment Gateways']"
FinTech Software Engineer,Associate FinTech Software Engineer,HNB,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-377195,BSc in Finance,"['Security', 'PostgreSQL', 'Cryptography', 'REST API', 'Java']"
FinTech Software Engineer,FinTech Software Engineer,HNB,https://linkedin.com/jobs/sl-jobs/fintech-software-engineer-826200,Not Specified / Equivalent Experience,"['PostgreSQL', 'Spring Boot', 'Security', 'High Concurrency', 'Cryptography']"
